1,2,3,4,5,6,7,8,9
-9.720000,0.300000,-0.060000,0.000000,0.000000,0.000000,5.340000,-27.960000,34.210000
-9.740000,0.300000,-0.070000,0.000000,0.000000,0.000000,4.990000,-30.470000,33.870000
-9.740000,0.320000,-0.110000,0.000000,0.000000,0.000000,4.810000,-29.930000,34.040000
-9.720000,0.310000,-0.110000,0.000000,0.000000,0.000000,3.560000,-30.470000,34.210000
-9.750000,0.340000,-0.030000,0.000000,0.000000,0.000000,3.560000,-30.470000,34.210000
-9.740000,0.310000,-0.120000,0.000000,0.000000,0.000000,3.560000,-30.470000,34.210000
-9.720000,0.300000,-0.060000,0.000000,0.000000,0.000000,4.100000,-28.860000,34.210000
-9.720000,0.340000,-0.090000,0.000000,0.000000,0.000000,5.520000,-30.290000,33.690000
-9.720000,0.270000,-0.090000,0.000000,0.000000,0.000000,4.630000,-29.750000,33.870000
-9.730000,0.310000,-0.070000,0.000000,0.000000,0.000000,4.630000,-31.540000,34.900000
-9.700000,0.290000,-0.100000,0.000000,0.000000,0.000000,4.990000,-30.110000,33.870000
-9.690000,0.330000,-0.110000,0.000000,0.000000,0.000000,3.920000,-31.180000,34.900000
-9.740000,0.330000,-0.110000,0.000000,0.000000,0.000000,3.030000,-30.290000,35.070000
-9.720000,0.310000,-0.070000,0.000000,0.000000,0.000000,4.100000,-30.650000,34.040000
-9.680000,0.280000,-0.100000,0.000000,0.000000,0.000000,4.450000,-29.930000,33.350000
-9.710000,0.310000,-0.120000,0.000000,0.000000,0.000000,5.340000,-30.110000,35.590000
-9.710000,0.350000,-0.100000,0.000000,0.000000,0.000000,5.880000,-29.210000,34.040000
-9.740000,0.320000,-0.160000,0.000000,0.000000,0.000000,3.740000,-30.290000,35.420000
-9.740000,0.280000,-0.080000,0.000000,0.000000,0.000000,4.630000,-30.110000,34.210000
-9.690000,0.330000,-0.090000,0.000000,0.000000,0.000000,4.630000,-30.110000,34.210000
-9.720000,0.310000,-0.050000,0.000000,0.000000,0.000000,4.630000,-30.110000,34.210000
-9.710000,0.350000,-0.120000,0.000000,0.000000,0.000000,3.740000,-29.570000,34.040000
-9.720000,0.300000,-0.130000,0.000000,0.000000,0.000000,4.450000,-29.570000,34.730000
-9.730000,0.290000,-0.110000,0.000000,0.000000,0.000000,5.700000,-30.470000,35.590000
-9.740000,0.300000,-0.110000,0.000000,0.000000,0.000000,4.990000,-30.110000,34.560000
-9.690000,0.270000,-0.050000,0.000000,0.000000,0.000000,5.340000,-30.110000,34.900000
-9.740000,0.320000,-0.110000,0.000000,0.000000,0.000000,3.200000,-29.390000,35.250000
-9.720000,0.330000,-0.040000,0.000000,0.000000,0.000000,5.160000,-29.930000,36.460000
-9.730000,0.330000,-0.030000,0.000000,0.000000,0.000000,4.630000,-29.390000,35.250000
-9.700000,0.310000,-0.120000,0.000000,0.000000,0.000000,5.160000,-27.780000,35.420000
-9.680000,0.270000,-0.110000,0.000000,0.000000,0.000000,4.810000,-28.860000,33.350000
-9.730000,0.310000,-0.140000,0.000000,0.000000,0.000000,4.630000,-29.030000,34.560000
-9.710000,0.300000,-0.070000,0.000000,0.000000,0.000000,5.340000,-30.470000,34.900000
-9.670000,0.270000,-0.110000,0.000000,0.000000,0.000000,5.520000,-31.010000,35.420000
