1,2,3,4,5,6,7,8,9
9.880000,-0.300000,0.150000,0.000000,0.000000,0.000000,-48.960000,-24.910000,15.720000
9.870000,-0.270000,0.120000,0.000000,0.000000,0.000000,-48.250000,-25.630000,14.340000
9.860000,-0.270000,0.170000,0.000000,0.000000,0.000000,-47.720000,-26.880000,13.820000
9.870000,-0.230000,0.150000,0.000000,0.000000,0.000000,-48.070000,-25.090000,15.200000
9.860000,-0.250000,0.130000,0.000000,0.010000,0.000000,-48.790000,-26.880000,14.510000
9.910000,-0.260000,0.130000,0.000000,0.000000,0.000000,-47.180000,-25.630000,14.690000
9.880000,-0.290000,0.160000,0.000000,0.000000,0.000000,-47.720000,-26.530000,14.170000
9.880000,-0.240000,0.150000,0.000000,0.000000,0.000000,-48.250000,-27.060000,14.000000
9.890000,-0.290000,0.150000,0.000000,0.000000,0.000000,-47.540000,-27.060000,14.000000
9.870000,-0.310000,0.060000,0.000000,0.000000,0.000000,-47.360000,-25.810000,13.820000
9.900000,-0.260000,0.180000,0.000000,0.000000,0.000000,-47.360000,-25.810000,13.820000
9.880000,-0.250000,0.130000,0.000000,0.000000,0.000000,-47.360000,-25.810000,13.820000
9.880000,-0.230000,0.130000,0.000000,0.000000,0.000000,-47.720000,-26.880000,13.480000
9.920000,-0.240000,0.150000,0.000000,0.000000,0.000000,-48.250000,-27.780000,15.030000
9.870000,-0.290000,0.090000,0.000000,0.000000,0.000000,-48.250000,-25.990000,15.720000
9.870000,-0.260000,0.090000,0.000000,0.000000,0.000000,-47.900000,-25.630000,14.690000
9.870000,-0.250000,0.180000,0.000000,0.000000,0.000000,-48.610000,-27.420000,15.380000
9.910000,-0.270000,0.180000,0.000000,0.000000,0.000000,-48.960000,-25.630000,15.720000
9.860000,-0.290000,0.090000,0.000000,0.000000,0.000000,-46.830000,-26.700000,14.340000
9.870000,-0.270000,0.160000,0.000000,0.000000,0.000000,-49.140000,-27.240000,14.510000
9.920000,-0.280000,0.100000,0.000000,0.000000,0.000000,-48.430000,-26.880000,15.200000
9.910000,-0.270000,0.120000,0.000000,0.000000,0.000000,-47.900000,-27.060000,14.000000
9.890000,-0.310000,0.070000,0.000000,0.000000,0.000000,-48.250000,-26.350000,14.690000
9.890000,-0.260000,0.180000,0.000000,0.000000,0.000000,-48.250000,-27.420000,13.650000
9.900000,-0.270000,0.210000,0.000000,0.000000,0.000000,-47.540000,-25.990000,14.340000
9.880000,-0.250000,0.160000,0.000000,0.000000,0.000000,-47.540000,-25.990000,14.340000
9.910000,-0.270000,0.110000,0.000000,0.000000,0.000000,-47.540000,-25.990000,14.340000
9.870000,-0.270000,0.180000,0.000000,0.000000,0.000000,-47.720000,-26.880000,13.820000
9.880000,-0.240000,0.110000,0.000000,0.000000,0.000000,-47.360000,-26.530000,14.510000
9.900000,-0.280000,0.160000,0.000000,0.000000,0.000000,-46.650000,-27.240000,15.550000
9.890000,-0.270000,0.120000,0.000000,0.000000,0.000000,-48.430000,-26.880000,14.510000
9.860000,-0.320000,0.160000,0.000000,0.000000,0.000000,-48.070000,-25.810000,13.480000
9.890000,-0.220000,0.070000,0.000000,0.000000,0.000000,-47.900000,-25.630000,13.650000
9.910000,-0.270000,0.140000,0.000000,0.000000,0.000000,-47.900000,-26.350000,14.690000
9.860000,-0.240000,0.130000,0.000000,0.000000,0.000000,-47.540000,-27.060000,14.340000
9.910000,-0.250000,0.160000,0.000000,0.000000,0.000000,-48.070000,-25.810000,14.860000
9.830000,-0.290000,0.090000,0.000000,0.000000,0.000000,-47.720000,-25.450000,15.550000
9.860000,-0.280000,0.150000,0.000000,0.000000,0.000000,-48.960000,-26.700000,14.690000
9.910000,-0.240000,0.080000,0.000000,0.000000,0.000000,-48.250000,-26.700000,14.000000
9.900000,-0.270000,0.120000,0.000000,0.000000,0.000000,-48.250000,-26.700000,14.000000
9.880000,-0.240000,0.140000,0.000000,0.000000,0.000000,-48.250000,-26.700000,14.000000
9.900000,-0.270000,0.160000,0.000000,0.000000,0.000000,-49.680000,-25.990000,15.030000
9.910000,-0.260000,0.140000,0.000000,0.000000,0.000000,-47.360000,-26.530000,14.170000
9.870000,-0.230000,0.110000,0.000000,0.000000,0.000000,-48.790000,-26.530000,14.860000
9.910000,-0.270000,0.150000,0.000000,0.000000,0.000000,-48.070000,-26.530000,14.510000
9.870000,-0.250000,0.140000,0.000000,0.000000,0.000000,-49.500000,-26.530000,13.820000
9.890000,-0.280000,0.160000,0.000000,0.000000,0.000000,-47.720000,-26.880000,14.860000
9.880000,-0.240000,0.120000,0.000000,0.000000,0.000000,-47.720000,-26.170000,14.860000
9.910000,-0.270000,0.170000,0.000000,0.000000,0.000000,-47.720000,-27.240000,14.510000
9.910000,-0.280000,0.120000,0.000000,0.000000,0.000000,-47.720000,-26.880000,15.200000
9.870000,-0.270000,0.120000,0.000000,0.000000,0.000000,-48.430000,-27.240000,13.820000
9.850000,-0.240000,0.140000,0.000000,0.000000,0.000000,-48.790000,-26.880000,14.510000
9.850000,-0.280000,0.100000,0.000000,0.000000,0.000000,-48.430000,-27.240000,14.170000
9.860000,-0.250000,0.160000,0.000000,0.000000,0.000000,-48.430000,-27.240000,14.170000
9.910000,-0.270000,0.200000,0.000000,0.000000,0.000000,-48.430000,-27.240000,14.170000
9.900000,-0.250000,0.160000,0.000000,0.000000,0.000000,-48.430000,-27.240000,14.170000
9.860000,-0.230000,0.150000,0.000000,0.000000,0.000000,-49.140000,-27.240000,15.720000
9.860000,-0.270000,0.220000,0.000000,0.000000,0.000000,-47.720000,-25.810000,16.240000
9.920000,-0.250000,0.170000,0.000000,0.000000,0.000000,-47.540000,-27.060000,13.650000
9.910000,-0.290000,0.110000,0.000000,0.000000,0.000000,-47.900000,-26.700000,14.690000
9.880000,-0.290000,0.170000,0.000000,0.000000,0.000000,-47.540000,-25.270000,13.650000
9.910000,-0.280000,0.170000,0.000000,0.000000,0.000000,-48.070000,-26.880000,14.860000
9.910000,-0.260000,0.150000,0.000000,0.000000,0.000000,-48.610000,-26.700000,14.000000
9.900000,-0.300000,0.160000,0.000000,0.000000,0.000000,-46.470000,-25.990000,14.340000
9.880000,-0.260000,0.080000,0.000000,0.000000,0.000000,-48.790000,-26.170000,14.170000
9.880000,-0.310000,0.180000,0.000000,0.000000,0.000000,-49.320000,-25.990000,14.000000
9.880000,-0.280000,0.160000,0.000000,0.000000,0.000000,-48.960000,-25.990000,15.030000
9.870000,-0.260000,0.150000,0.000000,0.000000,0.000000,-47.720000,-26.170000,15.550000
9.890000,-0.260000,0.210000,0.000000,0.000000,0.000000,-47.720000,-26.170000,15.550000
9.850000,-0.300000,0.140000,0.000000,0.000000,0.000000,-47.720000,-26.170000,15.550000
9.880000,-0.290000,0.170000,0.000000,0.000000,0.000000,-46.830000,-25.270000,14.690000
9.900000,-0.250000,0.200000,0.000000,0.000000,0.000000,-47.010000,-25.450000,14.860000
9.870000,-0.270000,0.160000,0.000000,0.000000,0.000000,-48.430000,-26.880000,13.820000
9.860000,-0.250000,0.090000,0.000000,0.000000,0.000000,-47.900000,-25.990000,14.690000
9.860000,-0.250000,0.120000,0.000000,0.000000,0.000000,-47.720000,-26.530000,14.170000
9.830000,-0.260000,0.140000,0.000000,0.000000,0.000000,-47.540000,-25.270000,14.340000
9.880000,-0.270000,0.100000,0.000000,0.000000,0.000000,-47.720000,-25.450000,15.550000
9.860000,-0.290000,0.180000,0.000000,0.000000,0.000000,-48.070000,-26.880000,15.200000
9.900000,-0.250000,0.210000,0.000000,0.000000,0.000000,-47.720000,-26.880000,14.510000
9.880000,-0.260000,0.130000,0.000000,0.000000,0.000000,-48.430000,-26.880000,13.820000
9.900000,-0.280000,0.070000,0.000000,0.000000,0.000000,-47.720000,-26.530000,15.900000
9.900000,-0.250000,0.090000,0.000000,0.000000,0.000000,-47.720000,-26.880000,15.900000
9.870000,-0.270000,0.150000,0.000000,0.000000,0.000000,-47.720000,-26.880000,15.900000
9.860000,-0.270000,0.170000,0.000000,0.000000,0.000000,-47.720000,-26.880000,15.900000
9.880000,-0.290000,0.170000,0.000000,0.000000,0.000000,-49.140000,-26.530000,13.480000
9.880000,-0.220000,0.120000,0.000000,0.000000,0.000000,-47.540000,-26.700000,14.000000
9.900000,-0.280000,0.160000,0.000000,0.000000,0.000000,-48.430000,-26.170000,15.550000
9.900000,-0.290000,0.110000,0.000000,0.000000,0.000000,-48.960000,-26.700000,13.650000
9.900000,-0.280000,0.110000,0.000000,0.000000,0.000000,-46.650000,-25.450000,14.170000
9.890000,-0.250000,0.110000,0.000000,0.000000,0.000000,-48.960000,-26.350000,14.000000
9.880000,-0.310000,0.130000,0.000000,0.000000,0.000000,-47.010000,-26.530000,14.170000
9.870000,-0.280000,0.140000,0.000000,0.000000,0.000000,-48.790000,-26.170000,14.510000
9.860000,-0.280000,0.130000,0.000000,0.000000,0.000000,-47.180000,-27.060000,14.690000
9.890000,-0.280000,0.120000,0.000000,0.000000,0.000000,-47.720000,-26.170000,14.860000
9.870000,-0.250000,0.130000,0.000000,0.000000,0.000000,-48.790000,-26.170000,14.510000
9.920000,-0.240000,0.100000,0.000000,0.000000,0.000000,-47.720000,-26.880000,12.440000
9.910000,-0.260000,0.120000,0.000000,0.000000,0.000000,-47.900000,-26.350000,14.000000
9.890000,-0.280000,0.120000,0.000000,0.000000,0.000000,-47.900000,-26.350000,14.000000
9.900000,-0.260000,0.200000,0.000000,0.000000,0.000000,-47.900000,-26.350000,14.000000
9.860000,-0.280000,0.120000,0.000000,0.000000,0.000000,-47.720000,-25.810000,14.860000
9.880000,-0.270000,0.170000,0.000000,0.000000,0.000000,-45.580000,-25.810000,15.200000
9.950000,-0.280000,0.110000,0.000000,0.000000,0.000000,-47.540000,-25.630000,14.340000
9.900000,-0.230000,0.110000,0.000000,0.000000,0.000000,-48.070000,-27.240000,13.480000
9.900000,-0.270000,0.110000,0.000000,0.000000,0.000000,-49.140000,-26.170000,15.200000
9.880000,-0.260000,0.100000,0.000000,0.000000,0.000000,-48.790000,-26.530000,15.900000
9.880000,-0.270000,0.120000,0.000000,0.000000,0.000000,-47.540000,-27.420000,14.340000
9.870000,-0.290000,0.130000,0.000000,0.000000,0.000000,-47.540000,-25.990000,15.380000
9.910000,-0.260000,0.160000,0.000000,0.000000,0.000000,-48.250000,-26.350000,15.030000
9.870000,-0.250000,0.140000,0.000000,0.000000,0.000000,-47.360000,-26.530000,14.860000
9.850000,-0.280000,0.110000,0.000000,0.000000,0.000000,-47.010000,-26.170000,14.510000
9.870000,-0.260000,0.150000,0.000000,0.000000,0.000000,-47.180000,-25.990000,13.300000
9.870000,-0.270000,0.190000,0.000000,0.000000,0.000000,-47.180000,-25.990000,13.300000
9.870000,-0.290000,0.180000,0.000000,0.000000,0.000000,-47.180000,-25.990000,13.300000
9.910000,-0.260000,0.210000,0.000000,0.000000,0.000000,-47.180000,-25.990000,13.300000
9.860000,-0.240000,0.150000,0.000000,0.000000,0.000000,-47.720000,-26.530000,14.510000
9.890000,-0.260000,0.190000,0.000000,0.000000,0.000000,-47.720000,-27.960000,15.900000
9.850000,-0.300000,0.150000,0.000000,0.000000,0.000000,-47.180000,-26.350000,14.690000
9.880000,-0.280000,0.180000,0.000000,0.000000,0.000000,-48.610000,-27.060000,13.650000
9.930000,-0.270000,0.120000,0.000000,0.000000,0.000000,-47.900000,-26.350000,15.030000
9.880000,-0.220000,0.170000,0.000000,0.000000,0.000000,-49.140000,-26.880000,14.860000
9.830000,-0.250000,0.140000,0.000000,0.000000,0.000000,-46.830000,-26.700000,14.000000
9.870000,-0.280000,0.130000,0.000000,0.000000,0.000000,-47.720000,-25.810000,14.170000
9.900000,-0.260000,0.150000,0.000000,0.000000,0.000000,-47.900000,-25.990000,14.340000
9.880000,-0.270000,0.110000,0.000000,0.000000,0.000000,-47.720000,-26.170000,14.860000
9.870000,-0.290000,0.170000,0.000000,0.000000,0.000000,-48.070000,-26.170000,15.550000
9.870000,-0.280000,0.110000,0.000000,0.000000,0.000000,-48.610000,-26.700000,14.690000
9.870000,-0.300000,0.160000,0.000000,0.000000,0.000000,-48.610000,-26.700000,14.690000
9.890000,-0.260000,0.170000,0.000000,0.000000,0.000000,-48.610000,-26.700000,14.690000
9.930000,-0.270000,0.140000,0.000000,0.000000,0.000000,-48.070000,-26.530000,15.200000
9.890000,-0.290000,0.120000,0.000000,0.000000,0.000000,-48.610000,-25.630000,13.650000
9.880000,-0.290000,0.190000,0.000000,0.000000,0.000000,-48.610000,-27.060000,14.000000
9.930000,-0.260000,0.100000,0.000000,0.000000,0.000000,-48.610000,-26.350000,12.610000
9.840000,-0.300000,0.110000,0.000000,0.000000,0.000000,-48.610000,-27.420000,15.030000
9.870000,-0.260000,0.090000,0.000000,0.000000,0.000000,-48.960000,-26.700000,15.030000
9.890000,-0.230000,0.140000,0.000000,0.000000,0.000000,-48.250000,-26.700000,14.340000
9.860000,-0.220000,0.190000,0.000000,0.000000,0.000000,-48.250000,-26.700000,14.690000
9.870000,-0.270000,0.130000,0.000000,0.000000,0.000000,-47.540000,-25.990000,13.300000
9.860000,-0.280000,0.110000,0.000000,0.000000,0.000000,-47.360000,-25.810000,14.510000
9.910000,-0.240000,0.110000,0.000000,0.000000,0.000000,-48.250000,-26.700000,14.340000
9.870000,-0.270000,0.120000,0.000000,0.000000,0.000000,-47.900000,-25.630000,14.690000
9.890000,-0.220000,0.080000,0.000000,0.000000,0.000000,-48.430000,-27.600000,14.510000
9.900000,-0.270000,0.130000,0.000000,0.000000,0.000000,-48.430000,-27.600000,14.510000
