1,2,3,4,5,6,7,8,9
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.110000,-0.040000,9.410000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.090000,-0.040000,9.420000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.090000,-0.040000,9.420000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.090000,-0.040000,9.420000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.090000,-0.040000,9.420000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.090000,-0.040000,9.420000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
0.090000,-0.040000,9.420000,0.000000,0.000000,0.000000,-14.240000,-32.620000,12.790000
